scenario,family,phase,criu_opts,pre_dump,post_dump,restore_mem_mib,hub_mode,verify,params,hypothesis
S181mem500__epg_reserve,S,epg_reserve,strict,none,none,500,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 500MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S181mem500__ready,S,ready,strict,none,none,500,none,"pong,stat",--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 500MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S181mem500__steady,S,steady,strict,none,none,500,none,"pong,stat",--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 500MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S182mem700__init,S,init,strict,none,none,700,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 700MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S182mem700__db_open,S,db_open,strict,none,none,700,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 700MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S182mem700__db_read,S,db_read,strict,none,none,700,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 700MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S182mem700__db_read_p25,S,db_read_p25,strict,none,none,700,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 700MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S182mem700__db_read_p50,S,db_read_p50,strict,none,none,700,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 700MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S182mem700__db_read_p75,S,db_read_p75,strict,none,none,700,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 700MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S182mem700__db_parse,S,db_parse,strict,none,none,700,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 700MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S182mem700__db_parse_p25,S,db_parse_p25,strict,none,none,700,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 700MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S182mem700__db_parse_p50,S,db_parse_p50,strict,none,none,700,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 700MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S182mem700__db_parse_p75,S,db_parse_p75,strict,none,none,700,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 700MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S182mem700__epg_index,S,epg_index,strict,none,none,700,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 700MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S182mem700__epg_index_p25,S,epg_index_p25,strict,none,none,700,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 700MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S182mem700__epg_index_p50,S,epg_index_p50,strict,none,none,700,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 700MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S182mem700__epg_index_p75,S,epg_index_p75,strict,none,none,700,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 700MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S182mem700__epg_text,S,epg_text,strict,none,none,700,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 700MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S182mem700__epg_reserve,S,epg_reserve,strict,none,none,700,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 700MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S182mem700__ready,S,ready,strict,none,none,700,none,"pong,stat",--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 700MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S182mem700__steady,S,steady,strict,none,none,700,none,"pong,stat",--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 700MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S183mem1024__init,S,init,strict,none,none,1024,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 1024MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S183mem1024__db_open,S,db_open,strict,none,none,1024,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 1024MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S183mem1024__db_read,S,db_read,strict,none,none,1024,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 1024MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S183mem1024__db_read_p25,S,db_read_p25,strict,none,none,1024,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 1024MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S183mem1024__db_read_p50,S,db_read_p50,strict,none,none,1024,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 1024MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S183mem1024__db_read_p75,S,db_read_p75,strict,none,none,1024,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 1024MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S183mem1024__db_parse,S,db_parse,strict,none,none,1024,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 1024MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S183mem1024__db_parse_p25,S,db_parse_p25,strict,none,none,1024,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 1024MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S183mem1024__db_parse_p50,S,db_parse_p50,strict,none,none,1024,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 1024MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S183mem1024__db_parse_p75,S,db_parse_p75,strict,none,none,1024,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 1024MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S183mem1024__epg_index,S,epg_index,strict,none,none,1024,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 1024MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S183mem1024__epg_index_p25,S,epg_index_p25,strict,none,none,1024,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 1024MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S183mem1024__epg_index_p50,S,epg_index_p50,strict,none,none,1024,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 1024MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S183mem1024__epg_index_p75,S,epg_index_p75,strict,none,none,1024,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 1024MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S183mem1024__epg_text,S,epg_text,strict,none,none,1024,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 1024MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S183mem1024__epg_reserve,S,epg_reserve,strict,none,none,1024,none,resume,--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 1024MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S183mem1024__ready,S,ready,strict,none,none,1024,none,"pong,stat",--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 1024MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S183mem1024__steady,S,steady,strict,none,none,1024,none,"pong,stat",--db_mib 8 --index_mib 300 --parse_iters 60000 --hub_conns 0 --refresh_ms 500 --refresh_kib 256 --timer 0 --watch 0 --substeps 1,[heavy를 1024MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S184lmem330__init,S,init,strict,none,none,330,none,resume,--db_mib 2 --index_mib 24 --parse_iters 20000 --hub_conns 0 --refresh_ms 300 --refresh_kib 512 --timer 0 --watch 0 --substeps 1,[light-dirty를 330MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S184lmem330__db_open,S,db_open,strict,none,none,330,none,resume,--db_mib 2 --index_mib 24 --parse_iters 20000 --hub_conns 0 --refresh_ms 300 --refresh_kib 512 --timer 0 --watch 0 --substeps 1,[light-dirty를 330MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S184lmem330__db_read,S,db_read,strict,none,none,330,none,resume,--db_mib 2 --index_mib 24 --parse_iters 20000 --hub_conns 0 --refresh_ms 300 --refresh_kib 512 --timer 0 --watch 0 --substeps 1,[light-dirty를 330MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S184lmem330__db_read_p25,S,db_read_p25,strict,none,none,330,none,resume,--db_mib 2 --index_mib 24 --parse_iters 20000 --hub_conns 0 --refresh_ms 300 --refresh_kib 512 --timer 0 --watch 0 --substeps 1,[light-dirty를 330MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S184lmem330__db_read_p50,S,db_read_p50,strict,none,none,330,none,resume,--db_mib 2 --index_mib 24 --parse_iters 20000 --hub_conns 0 --refresh_ms 300 --refresh_kib 512 --timer 0 --watch 0 --substeps 1,[light-dirty를 330MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S184lmem330__db_read_p75,S,db_read_p75,strict,none,none,330,none,resume,--db_mib 2 --index_mib 24 --parse_iters 20000 --hub_conns 0 --refresh_ms 300 --refresh_kib 512 --timer 0 --watch 0 --substeps 1,[light-dirty를 330MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S184lmem330__db_parse,S,db_parse,strict,none,none,330,none,resume,--db_mib 2 --index_mib 24 --parse_iters 20000 --hub_conns 0 --refresh_ms 300 --refresh_kib 512 --timer 0 --watch 0 --substeps 1,[light-dirty를 330MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S184lmem330__db_parse_p25,S,db_parse_p25,strict,none,none,330,none,resume,--db_mib 2 --index_mib 24 --parse_iters 20000 --hub_conns 0 --refresh_ms 300 --refresh_kib 512 --timer 0 --watch 0 --substeps 1,[light-dirty를 330MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S184lmem330__db_parse_p50,S,db_parse_p50,strict,none,none,330,none,resume,--db_mib 2 --index_mib 24 --parse_iters 20000 --hub_conns 0 --refresh_ms 300 --refresh_kib 512 --timer 0 --watch 0 --substeps 1,[light-dirty를 330MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S184lmem330__db_parse_p75,S,db_parse_p75,strict,none,none,330,none,resume,--db_mib 2 --index_mib 24 --parse_iters 20000 --hub_conns 0 --refresh_ms 300 --refresh_kib 512 --timer 0 --watch 0 --substeps 1,[light-dirty를 330MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S184lmem330__epg_index,S,epg_index,strict,none,none,330,none,resume,--db_mib 2 --index_mib 24 --parse_iters 20000 --hub_conns 0 --refresh_ms 300 --refresh_kib 512 --timer 0 --watch 0 --substeps 1,[light-dirty를 330MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S184lmem330__epg_index_p25,S,epg_index_p25,strict,none,none,330,none,resume,--db_mib 2 --index_mib 24 --parse_iters 20000 --hub_conns 0 --refresh_ms 300 --refresh_kib 512 --timer 0 --watch 0 --substeps 1,[light-dirty를 330MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S184lmem330__epg_index_p50,S,epg_index_p50,strict,none,none,330,none,resume,--db_mib 2 --index_mib 24 --parse_iters 20000 --hub_conns 0 --refresh_ms 300 --refresh_kib 512 --timer 0 --watch 0 --substeps 1,[light-dirty를 330MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S184lmem330__epg_index_p75,S,epg_index_p75,strict,none,none,330,none,resume,--db_mib 2 --index_mib 24 --parse_iters 20000 --hub_conns 0 --refresh_ms 300 --refresh_kib 512 --timer 0 --watch 0 --substeps 1,[light-dirty를 330MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S184lmem330__epg_text,S,epg_text,strict,none,none,330,none,resume,--db_mib 2 --index_mib 24 --parse_iters 20000 --hub_conns 0 --refresh_ms 300 --refresh_kib 512 --timer 0 --watch 0 --substeps 1,[light-dirty를 330MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S184lmem330__epg_reserve,S,epg_reserve,strict,none,none,330,none,resume,--db_mib 2 --index_mib 24 --parse_iters 20000 --hub_conns 0 --refresh_ms 300 --refresh_kib 512 --timer 0 --watch 0 --substeps 1,[light-dirty를 330MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
S184lmem330__ready,S,ready,strict,none,none,330,none,"pong,stat",--db_mib 2 --index_mib 24 --parse_iters 20000 --hub_conns 0 --refresh_ms 300 --refresh_kib 512 --timer 0 --watch 0 --substeps 1,[light-dirty를 330MiB 한도 복원] 경계 — 이미지가 한도를 넘는 라인부터 실패 (진행률 지점이 경계 정밀화)
